name,type,district,city,address,phone,website,mapsUrl
Phòng Y Tế Thị xã Quế Võ,unclassified,Thị xã Quế Võ,Bắc Ninh,"Đường Nguyễn Duy Trinh, Thị xã Quế Võ, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1498669,106.153947"
Trạm Y tế phường Bồng Lai,unclassified,Thị xã Quế Võ,Bắc Ninh,"Thị xã Quế Võ, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1260013,106.1576711"
Trạm Y tế phường Đại Xuân,unclassified,Thị xã Quế Võ,Bắc Ninh,"Thị xã Quế Võ, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1940041,106.1259773"
Trạm Y tế phường Phương Liễu,unclassified,Thị xã Quế Võ,Bắc Ninh,"Phố Nguyễn Bỉnh Trục, Thị xã Quế Võ, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1602921,106.1260995"
Trạm Y tế phường Phượng Mao,unclassified,Thị xã Quế Võ,Bắc Ninh,"Phố Nguyễn Nhân Dư, Thị xã Quế Võ, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1522661,106.1421954"
Trạm Y tế phường Quế Tân,unclassified,Thị xã Quế Võ,Bắc Ninh,"490 Đường Khuất Duy Tiến, Thị xã Quế Võ, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1673709,106.1898061"
Trạm Y tế phường Việt Hùng,unclassified,Thị xã Quế Võ,Bắc Ninh,"Đường Trần Hưng Đạo, Thị xã Quế Võ, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1472276,106.1673013"
Trạm Y tế xã Chi Lăng,unclassified,Thị xã Quế Võ,Bắc Ninh,"Thị xã Quế Võ, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.0948026,106.1347886"
Trạm Y tế xã Mộ Đạo,unclassified,Thị xã Quế Võ,Bắc Ninh,"Thị xã Quế Võ, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1175221,106.1443232"
Trung tâm tiêm chủng VNVC Quế Võ,unclassified,Thị xã Quế Võ,Bắc Ninh,"Đường Trần Hưng Đạo, Thị xã Quế Võ, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1548705,106.1403373"
Trung tâm Y tế thị xã Quế Võ,unclassified,Thị xã Quế Võ,Bắc Ninh,"Thị xã Quế Võ, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1545587,106.1588029"
Bệnh viện Đa khoa Ngã tư Hồ,public,Thị xã Thuận Thành,Bắc Ninh,"Đường Thiên Đức, Thị xã Thuận Thành, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.0656937,106.0865916"
Trạm Y tế phường An Bình,unclassified,Thị xã Thuận Thành,Bắc Ninh,"Phố Nguyễn Cư Đạo, Thị xã Thuận Thành, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.0463292,106.1154971"
Trạm Y tế phường Song Hồ,unclassified,Thị xã Thuận Thành,Bắc Ninh,"Phố Nguyễn Chí Tố, Thị xã Thuận Thành, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.0631663,106.0833823"
Trạm Y tế phường Trí Quả,unclassified,Thị xã Thuận Thành,Bắc Ninh,"Thị xã Thuận Thành, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.0462459,106.0302158"
Trạm Y tế phường Xuân Lâm,unclassified,Thị xã Thuận Thành,Bắc Ninh,"Thị xã Thuận Thành, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.0245635,106.0198526"
Trạm Y tế xã Đại Đồng Thành,unclassified,Thị xã Thuận Thành,Bắc Ninh,"Thị xã Thuận Thành, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.0753721,106.0573939"
Trung tâm Y tế thị xã Thuận Thành,unclassified,Thị xã Thuận Thành,Bắc Ninh,"Thị xã Thuận Thành, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.0383603,106.0869532"
Trung tâm Y tế huyện Tiên Du,unclassified,Tiên Du,Bắc Ninh,"Tiên Du, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1333784,106.026964"
Phòng khám Đắc Tín,public,"KP. Phú Hòa, Phường Hòa Lợi",Bến Cát,"573 Nguyễn Văn Thành, KP. Phú Hòa, Phường Hòa Lợi, Bến Cát",,,"https://www.google.com/maps/search/?api=1&query=11.0692339,106.6589666"
Bệnh Viện Tâm Thần tỉnh Bến Tre,public,Châu Thành,Bến Tre,"ĐT. 883, Châu Thành, Bến Tre",,,"https://www.google.com/maps/search/?api=1&query=10.2690607,106.3916986"
Bệnh Viện Minh Đức,private,TP Bến Tre,Bến Tre,"333D Đoàn Hoàng Minh, TP Bến Tre, Bến Tre",,,"https://www.google.com/maps/search/?api=1&query=10.2398715,106.3675519"
Bệnh viện Nguyễn Đình Chiểu,public,TP Bến Tre,Bến Tre,"109 Đoàn Hoàng Minh, TP Bến Tre, Bến Tre",,,"https://www.google.com/maps/search/?api=1&query=10.2385235,106.3668604"
Bệnh viện Đa khoa Cao su Dầu Tiếng,public,Dầu Tiếng,Bình Dương,"Hùng Vương, Dầu Tiếng, Bình Dương",,,"https://www.google.com/maps/search/?api=1&query=11.2821412,106.3634531"
Tree Spa,unclassified,,Buôn Ma Thuột,"59 Đinh Tiên Hoàng, Buôn Ma Thuột",,,"https://www.google.com/maps/search/?api=1&query=12.6741148,108.0456056"
Bệnh viện Đa Khoa khu vực Cam Ranh,public,Cam Lộc,Cam Ranh,"97 Nguyễn Thái Học, Cam Lộc, Cam Ranh",,,"https://www.google.com/maps/search/?api=1&query=11.9205947,109.1452643"
Bệnh viện Quân y 121,public,,Cần Thơ,Cần Thơ,,,"https://www.google.com/maps/search/?api=1&query=10.0292078,105.7823795"
Trạm y tế phường An Thới,unclassified,Bình Thủy,Cần Thơ,"Nguyễn Việt Dũng, Bình Thủy, Cần Thơ",,,"https://www.google.com/maps/search/?api=1&query=10.061234,105.763903"
Bệnh viện Đại Học Nam Cần Thơ,public,Cái Răng,Cần Thơ,"168 Đường Song Hành, Cái Răng, Cần Thơ",,,"https://www.google.com/maps/search/?api=1&query=10.0012067,105.7688101"
Bệnh viện đa khoa Gia Phước,public,Ninh Kiều,Cần Thơ,"57 Hùng Vương, Ninh Kiều, Cần Thơ",,,"https://www.google.com/maps/search/?api=1&query=10.0438706,105.7789016"
Bệnh viện Đa khoa Trung ương Cần Thơ,public,Ninh Kiều,Cần Thơ,"315 Nguyễn Văn Linh, Ninh Kiều, Cần Thơ",,,"https://www.google.com/maps/search/?api=1&query=10.0294593,105.7557932"
Bệnh viện Huyết học - Truyền máu thành phố Cần Thơ,public,Ninh Kiều,Cần Thơ,"317 Nguyễn Văn Linh, Ninh Kiều, Cần Thơ",,,"https://www.google.com/maps/search/?api=1&query=10.0295379,105.754228"
Phòng khám ACC Đà Nẵng,private,hai chau,da nanag,"116 2 thang 9, hai chau, da nanag",,,"https://www.google.com/maps/search/?api=1&query=16.0556207,108.2220154"
Dana Dental - Nha Khoa Đà Nẵng,unclassified,Hai Chau,Da Nang,"129 Đường Nguyễn Hoàng, Hai Chau, Da Nang",,,"https://www.google.com/maps/search/?api=1&query=16.0619222,108.2139467"
Bệnh viện Đa khoa Quốc tế Vinmec Đà Nẵng,private,,Đà Nẵng,Đà Nẵng,,,"https://www.google.com/maps/search/?api=1&query=16.0387718,108.211286"
Bệnh viện Mắt thành phố Đà Nẵng,public,,Đà Nẵng,"68 Phan Đăng Lưu, Đà Nẵng",,,"https://www.google.com/maps/search/?api=1&query=16.0374576,108.2196586"
Huong Dat Dental Clinic,private,,Đà Nẵng,Đà Nẵng,,,"https://www.google.com/maps/search/?api=1&query=16.0691553,108.183752"
Bệnh viện C Đà Nẵng,unclassified,Hải Châu,Đà Nẵng,"122 Đường Hải Phòng, Hải Châu, Đà Nẵng",,,"https://www.google.com/maps/search/?api=1&query=16.0731525,108.2168358"
Bệnh viện Chỉnh hình & Phục hồi Chức năng Đà Nẵng,public,Hải Châu,Đà Nẵng,"95 Quang Trung, Hải Châu, Đà Nẵng",,,"https://www.google.com/maps/search/?api=1&query=16.0736863,108.2174517"
Bệnh viện Đà Nẵng,unclassified,Hải Châu,Đà Nẵng,"124 Hải Phòng, Hải Châu, Đà Nẵng",,,"https://www.google.com/maps/search/?api=1&query=16.0729442,108.2154554"
Thien Nhan Hospital,unclassified,Hải Châu,Đà Nẵng,"276 - 278 Đường Đống Đa, Hải Châu, Đà Nẵng",+84363568988,https://thiennhanhospital.com/,"https://www.google.com/maps/search/?api=1&query=16.076597,108.2158614"
Trạm Y Tế xã Đại Chánh,unclassified,Đại Chánh,Đại Lộc,"Đại Chánh, Đại Lộc",,,"https://www.google.com/maps/search/?api=1&query=15.8098343,108.0377451"
Trung tâm Y tế huyện Ea H'leo,unclassified,Xã Ea Drăng,Đăk Lăk,"82 Đường Điện Biên Phủ, Xã Ea Drăng, Đăk Lăk",,,"https://www.google.com/maps/search/?api=1&query=13.2013423,108.2139552"
Trung tâm Y tế huyện Đắk R'lấp,unclassified,Đắk R'Lấp,Đắk Nông,"Lê Hữu Trác, Đắk R'Lấp, Đắk Nông",,,"https://www.google.com/maps/search/?api=1&query=11.9970657,107.5040051"
Trung tâm Y tế Mường Chà,unclassified,Mường Chà,Điện Biên,"Mường Chà, Điện Biên",,,"https://www.google.com/maps/search/?api=1&query=21.7459412,103.0882056"
Bệnh viện Hữu nghị Việt Nam - Cuba Đồng Hới,public,,Đồng Hới,Đồng Hới,,,"https://www.google.com/maps/search/?api=1&query=17.4743404,106.6006971"
Bệnh viện Đa khoa khu vực Định Quán,public,Định Quán,Đồng Nai,"Định Quán, Đồng Nai",,,"https://www.google.com/maps/search/?api=1&query=11.1986865,107.3630534"
Bệnh viện Đa khoa khu vực Long Thành,public,Long Thành,Đồng Nai,"Long Thành, Đồng Nai",,,"https://www.google.com/maps/search/?api=1&query=10.7934219,106.9482507"
Trung Tâm Y Tế Huyện Nhơn Trạch Tram Y Tế Xã Phước Khánh,unclassified,Nhơn Trạch,Đồng Nai,"Nhơn Trạch, Đồng Nai",,,"https://www.google.com/maps/search/?api=1&query=10.6798522,106.7874696"
Trung tâm Y tế Chư Păh,unclassified,Xã Chư Păh,Gia Lai,"Xã Chư Păh, Gia Lai",,,"https://www.google.com/maps/search/?api=1&query=14.0958013,107.9726797"
Trung tâm Y tế Xã Chư Sê,unclassified,Xã Chư Sê,Gia Lai,"63 Đường Trần Hưng Đạo, Xã Chư Sê, Gia Lai",,,"https://www.google.com/maps/search/?api=1&query=13.6954301,108.0811822"
Bệnh viện Da liễu Hà Nội,public,Đống Đa,Ha Noi,"79B Phố Nguyễn Khuyến, Đống Đa, Ha Noi",,,"https://www.google.com/maps/search/?api=1&query=21.0281103,105.8385861"
Bệnh Viện Đa Khoa Thăng Long,public,,Hà Nội,"60 Tựu Liệt, Tam Hiệp, Thanh Trì, Hà Nội",+84 4 3687 3058,,"https://www.google.com/maps/search/?api=1&query=20.9542742,105.8384237"
Bệnh viện Đa khoa Ba Vì,public,Ba Vì,Hà Nội,"Ba Vì, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.2162285,105.410044"
Bệnh viện 19-8,public,Cầu Giấy,Hà Nội,"9 Phố Trần Bình, Cầu Giấy, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0332206,105.7778031"
Bệnh viện Đa khoa Y học cổ truyền Hà Nội,public,Cầu Giấy,Hà Nội,"8 Đường Phạm Hùng, Cầu Giấy, Hà Nội",,http://bvdkyhoccotruyenhanoi.vn/,"https://www.google.com/maps/search/?api=1&query=21.0346916,105.7794551"
Viện Huyết học - Truyền máu Trung ương,public,Cầu Giấy,Hà Nội,"Phố Phạm Văn Bạch, Cầu Giấy, Hà Nội",,https://vienhuyethoc.vn/,"https://www.google.com/maps/search/?api=1&query=21.0246967,105.7883187"
Bệnh viện Đa khoa Chương Mỹ,public,Chương Mỹ,Hà Nội,"Chương Mỹ, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.9208472,105.6984673"
Trạm Y tế Phụng Châu,unclassified,Chương Mỹ,Hà Nội,"Phượng Nghĩa, Chương Mỹ, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.9471543,105.7078282"
Bệnh viện Đa khoa Phương Đông,public,Cổ Nhuế 2,Hà Nội,"Phố Viên, Cổ Nhuế 2, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0699424,105.7750912"
Bệnh viện Đa khoa Đan Phượng,public,Đan Phượng,Hà Nội,"Đan Phượng, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.087289,105.6713034"
Bệnh viện Bắc Thăng Long,unclassified,Đông Anh,Hà Nội,"Đông Anh, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.1633283,105.8576581"
Bệnh viện Bệnh nhiệt đới Trung ương (cơ sở 2),public,Đông Anh,Hà Nội,"Đông Anh, Hà Nội",,https://benhnhietdoi.vn/,"https://www.google.com/maps/search/?api=1&query=21.1314341,105.7743775"
Trạm y tế xã Xuân Canh,unclassified,Đông Anh,Hà Nội,"Đông Anh, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0933898,105.8521612"
Bệnh viện Bạch Mai,public,Đống Đa,Hà Nội,"78 Đường Giải Phóng, Đống Đa, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0018102,105.8394004"
Bệnh viện Da liễu Trung ương,public,Đống Đa,Hà Nội,"15A Phố Phương Mai, Đống Đa, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.003801,105.8387631"
Bệnh viện Đa khoa Đống Đa,public,Đống Đa,Hà Nội,"Ngõ 180 Nguyễn Lương Bằng, Đống Đa, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0155559,105.8267948"
Bệnh viện Đại học Y Hà Nội,public,Đống Đa,Hà Nội,"1 Phố Tôn Thất Tùng, Đống Đa, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0021305,105.8303797"
Bệnh viện Đông Đô,unclassified,Đống Đa,Hà Nội,"5 Phố Xã Đàn, Đống Đa, Hà Nội",+84 1900 1965,http://benhviendongdo.com.vn/,"https://www.google.com/maps/search/?api=1&query=21.0093319,105.8379891"
Bệnh Viện Đức Phúc,unclassified,Đống Đa,Hà Nội,"48 Phố Ô Đồng Lầm, Đống Đa, Hà Nội",+84 971 295 050,https://benhvienducphuc.com/,"https://www.google.com/maps/search/?api=1&query=21.014218,105.8408994"
Bệnh viện Lão khoa Trung ương,public,Đống Đa,Hà Nội,"1A Phố Phương Mai, Đống Đa, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0036323,105.8395966"
Bệnh viện Nhi Trung ương,public,Đống Đa,Hà Nội,"18 Ngõ 879 La Thành, Đống Đa, Hà Nội",+84 24 6273 8532,https://benhviennhitrunguong.gov.vn/,"https://www.google.com/maps/search/?api=1&query=21.0249118,105.8083673"
Bệnh viện Phụ sản Hà Nội,public,Đống Đa,Hà Nội,"Ngõ 933 Đê La Thành, Đống Đa, Hà Nội",+84 24 3211 5944,https://benhvienphusanhanoi.vn/,"https://www.google.com/maps/search/?api=1&query=21.0268213,105.8074644"
Bệnh viện Tai-Mũi-Họng Trung ương,public,Đống Đa,Hà Nội,"78 Đường Giải Phóng, Đống Đa, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.9996733,105.8405781"
Bệnh viện Thẩm mỹ Kangnam Hàn Quốc,private,Đống Đa,Hà Nội,"190 Đường Trường Chinh, Đống Đa, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.000572,105.830624"
Bệnh viện Thận Hà Nội,unclassified,Đống Đa,Hà Nội,"70 Đường Nguyễn Chí Thanh, Đống Đa, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0189013,105.8064109"
Bệnh viện Việt Pháp,private,Đống Đa,Hà Nội,"1 Phố Phương Mai, Đống Đa, Hà Nội",+84 24 3577 1100,https://www.hfh.com.vn,"https://www.google.com/maps/search/?api=1&query=21.0036321,105.8404443"
Viện Y học dự phòng Quân đội,public,Đống Đa,Hà Nội,"21 Phố Trung Liệt, Đống Đa, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0121436,105.8217867"
Bệnh viện Đa khoa Gia Lâm,public,Gia Lâm,Hà Nội,"Gia Lâm, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0093543,105.9439877"
Bệnh viện Nhi Hà Nội,unclassified,Hà Đông,Hà Nội,"Phố Nguyễn Trác, Hà Đông, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.9621783,105.7440708"
Trung tâm Y tế quận Hà Đông,unclassified,Hà Đông,Hà Nội,"Phố Tô Hiệu, Hà Đông, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.9676018,105.7791314"
Phòng khám Đa khoa Quốc tế Hà Nội,private,Hà Nội,Hà Nội,"152 Phố Xã Đàn, Hà Nội, Hà Nội",,https://ytequocte.vn/,"https://www.google.com/maps/search/?api=1&query=21.0101268,105.8382699"
Bệnh viện Hữu Nghị,public,Hai Ba Trung,Hà Nội,"1 Đường Trần Khánh Dư, Hai Ba Trung, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0154534,105.8617595"
Bệnh viện Trung ương Quân đội 108,public,Hai Ba Trung,Hà Nội,"1 Phố Trần Hưng Đạo, Hai Ba Trung, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0163854,105.8606157"
Bệnh viện Đa khoa Hồng Phát,public,Hai Bà Trưng,Hà Nội,"219 Đường Lê Duẩn, Hai Bà Trưng, Hà Nội",+84 962 279 115,https://benhvienhongphat.vn/,"https://www.google.com/maps/search/?api=1&query=21.0183636,105.841644"
Bệnh viện Mắt Kỹ thuật cao Hà Nội,public,Hai Bà Trưng,Hà Nội,"51-53-55 Phố Trần Nhân Tông, Hai Bà Trưng, Hà Nội",+84 984 122 153,https://benhvienmat.vn/,"https://www.google.com/maps/search/?api=1&query=21.0168006,105.849466"
Bệnh viện Mắt Quốc tế DND,private,Hai Bà Trưng,Hà Nội,"126-128 Phố Bùi Thị Xuân, Hai Bà Trưng, Hà Nội",,https://matquocte.vn/,"https://www.google.com/maps/search/?api=1&query=21.0129915,105.8496681"
Bệnh viện Mắt Trung ương,public,Hai Bà Trưng,Hà Nội,"85 Phố Bà Triệu, Hai Bà Trưng, Hà Nội",+84 24 3826 3966,https://vnio.vn/,"https://www.google.com/maps/search/?api=1&query=21.0176301,105.8495995"
Bệnh viện Mắt Việt Nhật,public,Hai Bà Trưng,Hà Nội,"122 Phố Triệu Việt Vương, Hai Bà Trưng, Hà Nội",+84 24 3974 8307,https://matvietnhat.com.vn/,"https://www.google.com/maps/search/?api=1&query=21.0145775,105.8502987"
Bệnh viện Phổi Hà Nội,public,Hai Bà Trưng,Hà Nội,"44 Phố Thanh Nhàn, Hai Bà Trưng, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0033713,105.8583866"
Bệnh viện Thanh Nhàn,unclassified,Hai Bà Trưng,Hà Nội,"42 Phố Thanh Nhàn, Hai Bà Trưng, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0038701,105.8590785"
Bệnh viện Ung bướu Hà Nội,public,Hai Bà Trưng,Hà Nội,"42A Phố Thanh Nhàn, Hai Bà Trưng, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0040116,105.8593391"
Bệnh viện Y học cổ truyền Trung ương,public,Hai Bà Trưng,Hà Nội,"29 Phố Nguyễn Bỉnh Khiêm, Hai Bà Trưng, Hà Nội",+84 24 38263616,https://nhtm.gov.vn/,"https://www.google.com/maps/search/?api=1&query=21.0161461,105.8482711"
Bệnh viện Đa khoa Hoài Đức,public,Hoài Đức,Hà Nội,"Hoài Đức, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0563858,105.7021556"
Bệnh viện K,unclassified,Hoàn Kiếm,Hà Nội,"43 Phố Quán Sứ, Hoàn Kiếm, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0268963,105.8461355"
Bệnh viện Phụ sản Trung ương,public,Hoàn Kiếm,Hà Nội,"43 Phố Tràng Thi, Hoàn Kiếm, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0266842,105.8469248"
Bệnh viện Răng Hàm Mặt Trung ương Hà Nội,public,Hoàn Kiếm,Hà Nội,"40B Phố Tràng Thi, Hoàn Kiếm, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0277635,105.8464388"
Bệnh viện Tim Hà Nội,public,Hoàn Kiếm,Hà Nội,"92 Phố Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",,http://benhvientimhanoi.vn/,"https://www.google.com/maps/search/?api=1&query=21.0240047,105.8439728"
Nhà hộ sinh A,unclassified,Hoàn Kiếm,Hà Nội,"36 Ngô Quyền, Hoàn Kiếm, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.024432,105.8548261"
Bệnh viện Đại học Y Hà Nội - Cơ sở Hoàng Mai,public,Hoàng Mai,Hà Nội,"Ngõ 587 Tam Trinh, Hoàng Mai, Hà Nội",+84 19006422,http://benhviendaihocyhanoi.com/,"https://www.google.com/maps/search/?api=1&query=20.9786327,105.8690445"
Phòng Khám Đa Khoa Linh Đàm,private,Hoàng Mai,Hà Nội,"M4TT6 Bắc Linh Đàm, Hoàng Mai, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.9703122,105.8289681"
Trung tâm Y tế phường Hoàng Mai,unclassified,Hoàng Mai,Hà Nội,"Hoàng Mai, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.9682141,105.8464991"
Viện Y học cổ truyền Quân đội,public,Hoàng Mai,Hà Nội,"442 Đường Kim Giang, Hoàng Mai, Hà Nội",,http://yhoccotruyenqd.vn/,"https://www.google.com/maps/search/?api=1&query=20.9727944,105.8233726"
Viện Y học phóng xạ và U bướu Quân đội,public,Hoàng Mai,Hà Nội,"18 Định Công Thượng, Hoàng Mai, Hà Nội",+84 24 3855 2353,https://ungthutuyengiap.org/,"https://www.google.com/maps/search/?api=1&query=20.980888,105.8200923"
Bệnh viện Đa khoa Đức Giang,public,Long Biên,Hà Nội,"57 Phố Trường Lâm, Long Biên, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0613371,105.8982071"
Bệnh viện Đa khoa Tâm Anh,private,Long Biên,Hà Nội,"108 Phố Hoàng Như Tiếp, Long Biên, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.040591,105.8768692"
Bệnh viện Tâm thần Hà Nội,public,Long Biên,Hà Nội,"Ngõ 467 Nguyễn Văn Linh, Long Biên, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.034976,105.9095715"
Bệnh viện Đa khoa Mê Linh,public,Mê Linh,Hà Nội,"Mê Linh, Hà Nội",+84 24 3818 1970,http://www.bvdkmelinh.vn/,"https://www.google.com/maps/search/?api=1&query=21.1800717,105.6819888"
Bệnh viện Đa khoa Mỹ Đức,private,Mỹ Đức,Hà Nội,"Mỹ Đức, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.6782283,105.7545412"
Bệnh viện Tâm thần Mỹ Đức,private,Mỹ Đức,Hà Nội,"Mỹ Đức, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.8037772,105.70389"
Bệnh viện Đa khoa Hồng Ngọc - Phúc Trường Minh,private,Nam Từ Liêm,Hà Nội,"8 Đường Châu Văn Liêm, Nam Từ Liêm, Hà Nội",,https://hongngochospital.vn/,"https://www.google.com/maps/search/?api=1&query=21.009478,105.7692152"
Bệnh viện Đa khoa Quốc tế Vinmec Smart City,private,Nam Từ Liêm,Hà Nội,"Đường Tây Mỗ, Nam Từ Liêm, Hà Nội",+84 24 3208 5678,https://www.vinmec.com/,"https://www.google.com/maps/search/?api=1&query=21.0078176,105.7473049"
Bệnh viện Quốc tế Dolife,private,Nam Từ Liêm,Hà Nội,"108 Phố Nguyễn Hoàng, Nam Từ Liêm, Hà Nội",+84 1900 1984,https://dolifehospital.vn/,"https://www.google.com/maps/search/?api=1&query=21.0334322,105.7714164"
Bệnh viện Y học cổ truyền Bộ Công an,public,Nam Từ Liêm,Hà Nội,"278 Đường Lương Thế Vinh, Nam Từ Liêm, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.9961682,105.7892377"
Bệnh viện Đa khoa Phú Xuyên,public,Phú Xuyên,Hà Nội,"Phú Xuyên, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.7303975,105.9145075"
Bệnh viện Đa khoa Phúc Thọ,public,Phúc Thọ,Hà Nội,"Phúc Thọ, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.1039787,105.5563257"
Bệnh viện Đa khoa Xanh Pôn,public,Quận Ba Đình,Hà Nội,"12 Phố Chu Văn An, Quận Ba Đình, Hà Nội",,http://bvxanhpon.vn/,"https://www.google.com/maps/search/?api=1&query=21.0312292,105.8351549"
Bệnh viện Phổi Trung ương,public,Quận Ba Đình,Hà Nội,"463 Đường Hoàng Hoa Thám, Quận Ba Đình, Hà Nội",,https://bvptw.org/,"https://www.google.com/maps/search/?api=1&query=21.0423434,105.8134109"
Bệnh viện Quân y 354,public,Quận Ba Đình,Hà Nội,"120 Phố Đốc Ngữ, Quận Ba Đình, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0400936,105.8120457"
Bệnh viện E,unclassified,Quận Bắc Từ Liêm,Hà Nội,"87-89 Đường Trần Cung, Quận Bắc Từ Liêm, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0504338,105.7883827"
Trung tâm Nghiên cứu và Ứng dụng Y học cổ truyền CTA,public,Quận Bắc Từ Liêm,Hà Nội,"25 An Sinh Ngõ 208 Trần Cung, Quận Bắc Từ Liêm, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0511017,105.790782"
Trạm Y tế phường Hàng Mã,unclassified,Quận Hoàn Kiếm,Hà Nội,"5 Phố Hàng Cót, Quận Hoàn Kiếm, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.039512,105.8472708"
Trung tâm Chăm sóc Sức khoẻ Người cao tuổi Hoa Sen - Lotus Care,unclassified,quận Nam Từ Liêm,Hà Nội,"Phố Trịnh Văn Bô, quận Nam Từ Liêm, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.039913,105.7472566"
Bệnh viện Đa khoa Sóc Sơn,public,Sóc Sơn,Hà Nội,"18 Đường Bệnh Viện, Sóc Sơn, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.2498053,105.8471409"
Bệnh viện Đa khoa Sơn Tây,public,Sơn Tây,Hà Nội,"304A Phố Lê Lợi, Sơn Tây, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.1522949,105.5061667"
Bệnh viện Tim Hà Nội,public,Tây Hồ,Hà Nội,"Đường Võ Chí Công, Tây Hồ, Hà Nội",,http://benhvientimhanoi.vn/,"https://www.google.com/maps/search/?api=1&query=21.0683662,105.8072261"
Bệnh viện Đa khoa Thạch Thất,public,Thạch Thất,Hà Nội,"Thạch Thất, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=21.0506449,105.5702967"
Bệnh viện Đa khoa Thanh Oai,public,Thanh Oai,Hà Nội,"Thanh Oai, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.8621134,105.7572768"
Bệnh viện Đa khoa Thanh Trì,public,Thanh Trì,Hà Nội,"Thanh Trì, Hà Nội",,,"https://www.google.com/maps/search/?api=1&query=20.9487155,105.8463085"
